customer_id,customer_name,customer_email,activity_status,grain_type,storage_start_date,storage_end_date,total_bags,total_weight_kg,storage_duration_days,monthly_rent_per_bag,total_rent_paid,sold_status,sale_price_per_kg,total_sale_amount,sale_date,profit_loss
1392,Customer_1392,customer1392@mail.com,storing,Sorghum,2024-01-24,2024-07-18,151,3775,176,30,26576.0,yes,50,188750,2024-07-18,162174.0
231,Customer_231,customer231@mail.com,stored,Millet,2024-01-22,2024-03-05,133,3325,43,52,9912.93,yes,33,0,2024-03-05,-9912.93
1461,Customer_1461,customer1461@mail.com,stored,Maize,2024-08-07,2024-08-17,137,3425,10,43,1963.67,partial,35,119875,2024-08-17,117911.33
439,Customer_439,customer439@mail.com,storing,Wheat,2023-06-25,2023-10-24,68,1700,121,36,9873.6,partial,27,0,2023-10-24,-9873.6
441,Customer_441,customer441@mail.com,stored,Maize,2023-11-26,2023-12-15,178,8900,19,53,5974.87,yes,43,382700,2023-12-15,376725.13
712,Customer_712,customer712@mail.com,stored,Sorghum,2023-03-10,2023-06-14,17,850,96,59,3209.6,yes,25,21250,2023-06-14,18040.4
1906,Customer_1906,customer1906@mail.com,storing,Millet,2024-01-21,2024-02-18,96,4800,28,46,4121.6,yes,36,0,2024-02-18,-4121.6
202,Customer_202,customer202@mail.com,stored,Millet,2024-01-13,2024-05-23,72,1800,131,52,16348.8,yes,27,48600,2024-05-23,32251.2
10,Customer_10,customer10@mail.com,storing,Barley,2024-02-02,2024-06-14,139,3475,133,26,16022.07,partial,25,86875,2024-06-14,70852.93
715,Customer_715,customer715@mail.com,sold,Barley,2024-08-18,2024-11-16,180,4500,90,39,21060.0,yes,25,112500,2024-11-16,91440.0
649,Customer_649,customer649@mail.com,storing,Maize,2023-07-25,2023-12-29,13,325,157,34,2313.13,no,27,0,2023-12-29,-2313.13
1848,Customer_1848,customer1848@mail.com,sold,Rice,2023-09-28,2024-01-21,47,2350,115,27,4864.5,yes,27,63450,2024-01-21,58585.5
1850,Customer_1850,customer1850@mail.com,stored,Barley,2023-10-08,2024-02-23,152,7600,138,54,37756.8,no,40,304000,2024-02-23,266243.2
546,Customer_546,customer546@mail.com,storing,Sorghum,2024-08-09,2024-09-06,141,7050,28,60,7896.0,no,47,0,2024-09-06,-7896.0
1835,Customer_1835,customer1835@mail.com,stored,Maize,2024-05-07,2024-05-31,76,1900,24,31,1884.8,yes,41,0,2024-05-31,-1884.8
426,Customer_426,customer426@mail.com,sold,Millet,2024-02-23,2024-03-11,137,6850,17,45,3493.5,partial,43,0,2024-03-11,-3493.5
523,Customer_523,customer523@mail.com,sold,Barley,2023-01-22,2023-05-24,69,1725,122,25,7015.0,yes,34,58650,2023-05-24,51635.0
1673,Customer_1673,customer1673@mail.com,sold,Rice,2023-01-30,2023-06-14,67,1675,135,57,17185.5,no,36,60300,2023-06-14,43114.5
945,Customer_945,customer945@mail.com,storing,Rice,2023-02-08,2023-05-15,74,1850,96,30,7104.0,yes,54,99900,2023-05-15,92796.0
1078,Customer_1078,customer1078@mail.com,stored,Millet,2023-09-26,2023-10-31,39,975,35,20,910.0,no,53,0,2023-10-31,-910.0
451,Customer_451,customer451@mail.com,storing,Sorghum,2023-06-12,2023-06-23,135,3375,11,41,2029.5,no,41,138375,2023-06-23,136345.5
792,Customer_792,customer792@mail.com,stored,Rice,2023-06-03,2023-09-17,18,900,106,21,1335.6,no,39,35100,2023-09-17,33764.4
1787,Customer_1787,customer1787@mail.com,stored,Sorghum,2023-02-07,2023-03-24,11,275,45,34,561.0,partial,32,0,2023-03-24,-561.0
430,Customer_430,customer430@mail.com,sold,Maize,2023-07-12,2023-11-12,126,3150,123,43,22213.8,no,35,110250,2023-11-12,88036.2
246,Customer_246,customer246@mail.com,storing,Sorghum,2023-11-07,2024-03-04,62,3100,118,31,7559.87,partial,26,0,2024-03-04,-7559.87
149,Customer_149,customer149@mail.com,storing,Wheat,2023-02-11,2023-03-08,168,8400,25,27,3780.0,yes,33,0,2023-03-08,-3780.0
202,Customer_202,customer202@mail.com,stored,Sorghum,2024-03-25,2024-06-26,162,8100,93,34,17074.8,partial,51,413100,2024-06-26,396025.2
1895,Customer_1895,customer1895@mail.com,storing,Rice,2023-06-24,2023-10-04,67,1675,102,53,12073.4,partial,31,51925,2023-10-04,39851.6
150,Customer_150,customer150@mail.com,stored,Rice,2024-01-07,2024-06-21,36,900,166,38,7569.6,yes,54,48600,2024-06-21,41030.4
1081,Customer_1081,customer1081@mail.com,sold,Barley,2023-10-16,2023-11-21,153,7650,36,33,6058.8,yes,32,244800,2023-11-21,238741.2
500,Customer_500,customer500@mail.com,storing,Wheat,2023-03-06,2023-07-17,67,3350,133,35,10396.17,yes,53,0,2023-07-17,-10396.17
1527,Customer_1527,customer1527@mail.com,sold,Maize,2024-06-06,2024-07-05,172,8600,29,32,5320.53,no,26,0,2024-07-05,-5320.53
1887,Customer_1887,customer1887@mail.com,storing,Barley,2024-01-28,2024-04-21,23,575,84,23,1481.2,no,48,27600,2024-04-21,26118.8
826,Customer_826,customer826@mail.com,sold,Wheat,2023-07-04,2023-12-12,15,375,161,45,3622.5,partial,55,0,2023-12-12,-3622.5
1458,Customer_1458,customer1458@mail.com,stored,Barley,2024-04-04,2024-06-10,192,9600,67,27,11577.6,partial,38,364800,2024-06-10,353222.4
404,Customer_404,customer404@mail.com,stored,Barley,2023-07-05,2023-10-26,160,8000,113,38,22901.33,yes,55,0,2023-10-26,-22901.33
346,Customer_346,customer346@mail.com,sold,Millet,2023-07-30,2023-09-22,36,900,54,39,2527.2,partial,39,35100,2023-09-22,32572.8
17,Customer_17,customer17@mail.com,stored,Wheat,2024-03-11,2024-08-21,163,8150,163,43,38082.23,yes,53,431950,2024-08-21,393867.77
22,Customer_22,customer22@mail.com,stored,Barley,2023-05-07,2023-07-07,158,3950,61,29,9316.73,partial,35,0,2023-07-07,-9316.73
151,Customer_151,customer151@mail.com,sold,Barley,2023-07-24,2023-11-10,162,4050,109,28,16480.8,partial,39,157950,2023-11-10,141469.2
981,Customer_981,customer981@mail.com,sold,Barley,2023-01-11,2023-05-02,114,5700,111,22,9279.6,partial,38,0,2023-05-02,-9279.6
1296,Customer_1296,customer1296@mail.com,storing,Sorghum,2023-02-25,2023-05-22,79,3950,86,49,11096.87,yes,45,177750,2023-05-22,166653.13
165,Customer_165,customer165@mail.com,storing,Rice,2024-01-15,2024-05-10,82,2050,116,57,18072.8,no,34,0,2024-05-10,-18072.8
1667,Customer_1667,customer1667@mail.com,sold,Rice,2023-11-29,2023-12-23,185,9250,24,42,6216.0,partial,40,370000,2023-12-23,363784.0
648,Customer_648,customer648@mail.com,stored,Wheat,2023-07-06,2023-10-12,188,9400,98,36,22108.8,no,45,0,2023-10-12,-22108.8
948,Customer_948,customer948@mail.com,sold,Barley,2023-04-20,2023-06-02,189,4725,43,54,14628.6,no,53,0,2023-06-02,-14628.6
1433,Customer_1433,customer1433@mail.com,stored,Wheat,2024-05-16,2024-06-04,73,3650,19,51,2357.9,no,53,193450,2024-06-04,191092.1
939,Customer_939,customer939@mail.com,stored,Rice,2024-01-03,2024-05-28,12,300,146,54,3153.6,partial,45,0,2024-05-28,-3153.6
1569,Customer_1569,customer1569@mail.com,sold,Rice,2024-07-08,2024-10-27,34,1700,111,36,4528.8,no,39,66300,2024-10-27,61771.2
1620,Customer_1620,customer1620@mail.com,sold,Rice,2023-02-09,2023-03-16,154,7700,35,49,8803.67,partial,31,0,2023-03-16,-8803.67
1868,Customer_1868,customer1868@mail.com,sold,Sorghum,2023-01-29,2023-04-01,14,700,62,55,1591.33,no,54,0,2023-04-01,-1591.33
961,Customer_961,customer961@mail.com,sold,Sorghum,2024-05-12,2024-10-19,74,3700,160,57,22496.0,yes,36,133200,2024-10-19,110704.0
1585,Customer_1585,customer1585@mail.com,sold,Wheat,2024-08-14,2024-10-24,144,3600,71,26,8860.8,partial,51,183600,2024-10-24,174739.2
1685,Customer_1685,customer1685@mail.com,stored,Wheat,2024-08-01,2025-01-14,195,4875,166,45,48555.0,yes,29,0,2025-01-14,-48555.0
1224,Customer_1224,customer1224@mail.com,sold,Millet,2023-05-22,2023-06-07,39,975,16,51,1060.8,partial,54,52650,2023-06-07,51589.2
184,Customer_184,customer184@mail.com,storing,Sorghum,2024-06-08,2024-07-05,183,9150,27,27,4446.9,partial,31,0,2024-07-05,-4446.9
418,Customer_418,customer418@mail.com,storing,Barley,2024-03-19,2024-06-29,58,2900,102,51,10057.2,partial,37,0,2024-06-29,-10057.2
432,Customer_432,customer432@mail.com,storing,Barley,2024-04-22,2024-08-02,153,7650,102,40,20808.0,yes,54,0,2024-08-02,-20808.0
456,Customer_456,customer456@mail.com,sold,Millet,2023-08-31,2024-02-06,118,2950,159,27,16885.8,no,42,0,2024-02-06,-16885.8
62,Customer_62,customer62@mail.com,sold,Barley,2023-08-06,2023-09-27,186,9300,52,30,9672.0,partial,26,241800,2023-09-27,232128.0
1619,Customer_1619,customer1619@mail.com,sold,Millet,2023-08-15,2024-02-05,109,5450,174,41,25920.2,no,42,228900,2024-02-05,202979.8
33,Customer_33,customer33@mail.com,storing,Maize,2023-05-09,2023-08-21,53,2650,104,56,10289.07,yes,49,0,2023-08-21,-10289.07
1467,Customer_1467,customer1467@mail.com,sold,Maize,2024-02-18,2024-04-04,128,6400,46,38,7458.13,partial,53,0,2024-04-04,-7458.13
1803,Customer_1803,customer1803@mail.com,stored,Millet,2024-08-13,2024-12-05,161,4025,114,57,34872.6,partial,29,116725,2024-12-05,81852.4
1833,Customer_1833,customer1833@mail.com,stored,Barley,2023-02-18,2023-05-04,176,8800,75,54,23760.0,partial,29,0,2023-05-04,-23760.0
343,Customer_343,customer343@mail.com,stored,Rice,2023-02-04,2023-04-14,144,7200,69,39,12916.8,partial,28,0,2023-04-14,-12916.8
1480,Customer_1480,customer1480@mail.com,storing,Rice,2023-05-01,2023-07-14,149,3725,74,56,20581.87,yes,48,178800,2023-07-14,158218.13
553,Customer_553,customer553@mail.com,storing,Sorghum,2024-06-28,2024-08-20,147,3675,53,30,7791.0,yes,28,0,2024-08-20,-7791.0
1196,Customer_1196,customer1196@mail.com,stored,Barley,2023-01-11,2023-02-18,86,2150,38,33,3594.8,partial,37,79550,2023-02-18,75955.2
607,Customer_607,customer607@mail.com,storing,Wheat,2023-01-01,2023-01-30,26,1300,29,52,1306.93,yes,50,65000,2023-01-30,63693.07
47,Customer_47,customer47@mail.com,sold,Barley,2023-05-08,2023-10-23,36,900,168,37,7459.2,no,44,0,2023-10-23,-7459.2
264,Customer_264,customer264@mail.com,storing,Maize,2023-02-13,2023-07-22,108,2700,159,32,18316.8,yes,50,0,2023-07-22,-18316.8
851,Customer_851,customer851@mail.com,storing,Sorghum,2024-01-13,2024-05-20,166,8300,128,29,20539.73,no,37,0,2024-05-20,-20539.73
1281,Customer_1281,customer1281@mail.com,stored,Wheat,2024-07-29,2024-11-01,162,8100,95,25,12825.0,partial,52,0,2024-11-01,-12825.0
1088,Customer_1088,customer1088@mail.com,stored,Sorghum,2024-07-04,2024-12-12,115,2875,161,20,12343.33,yes,35,100625,2024-12-12,88281.67
681,Customer_681,customer681@mail.com,storing,Millet,2023-06-10,2023-07-26,71,3550,46,44,4790.13,no,32,0,2023-07-26,-4790.13
323,Customer_323,customer323@mail.com,stored,Barley,2023-01-31,2023-04-23,108,2700,82,49,14464.8,yes,43,116100,2023-04-23,101635.2
1498,Customer_1498,customer1498@mail.com,stored,Rice,2023-04-08,2023-05-23,34,850,45,22,1122.0,no,52,0,2023-05-23,-1122.0
776,Customer_776,customer776@mail.com,storing,Sorghum,2024-05-05,2024-10-02,87,4350,150,44,19140.0,yes,53,0,2024-10-02,-19140.0
156,Customer_156,customer156@mail.com,sold,Sorghum,2023-12-05,2024-02-03,125,3125,60,47,11750.0,partial,33,103125,2024-02-03,91375.0
1166,Customer_1166,customer1166@mail.com,storing,Barley,2023-05-01,2023-06-02,69,3450,32,53,3900.8,yes,41,0,2023-06-02,-3900.8
1608,Customer_1608,customer1608@mail.com,stored,Wheat,2024-04-25,2024-08-04,196,9800,101,34,22435.47,no,45,441000,2024-08-04,418564.53
1884,Customer_1884,customer1884@mail.com,storing,Maize,2024-08-19,2024-11-28,104,5200,101,21,7352.8,no,36,0,2024-11-28,-7352.8
81,Customer_81,customer81@mail.com,stored,Millet,2023-09-30,2024-02-25,19,475,148,49,4592.93,partial,46,0,2024-02-25,-4592.93
1030,Customer_1030,customer1030@mail.com,sold,Sorghum,2023-06-20,2023-07-07,74,1850,17,37,1551.53,yes,39,72150,2023-07-07,70598.47
1823,Customer_1823,customer1823@mail.com,sold,Maize,2024-03-20,2024-08-04,104,2600,137,56,26596.27,yes,37,96200,2024-08-04,69603.73
1024,Customer_1024,customer1024@mail.com,storing,Barley,2024-05-23,2024-09-02,196,4900,102,33,21991.2,no,54,0,2024-09-02,-21991.2
1126,Customer_1126,customer1126@mail.com,sold,Barley,2023-02-24,2023-04-26,157,7850,61,45,14365.5,yes,39,306150,2023-04-26,291784.5
630,Customer_630,customer630@mail.com,sold,Rice,2023-02-10,2023-05-24,157,3925,103,42,22639.4,partial,27,0,2023-05-24,-22639.4
1220,Customer_1220,customer1220@mail.com,stored,Barley,2024-02-18,2024-05-26,77,3850,98,29,7294.47,partial,28,107800,2024-05-26,100505.53
969,Customer_969,customer969@mail.com,stored,Wheat,2023-08-01,2024-01-14,162,8100,166,42,37648.8,partial,26,0,2024-01-14,-37648.8
382,Customer_382,customer382@mail.com,stored,Barley,2024-02-06,2024-03-12,174,4350,35,27,5481.0,partial,49,0,2024-03-12,-5481.0
1312,Customer_1312,customer1312@mail.com,stored,Rice,2023-03-19,2023-05-03,121,3025,45,45,8167.5,partial,29,87725,2023-05-03,79557.5
820,Customer_820,customer820@mail.com,sold,Barley,2024-02-13,2024-05-22,95,4750,99,55,17242.5,yes,47,0,2024-05-22,-17242.5
255,Customer_255,customer255@mail.com,sold,Millet,2024-02-05,2024-06-11,111,5550,127,34,15976.6,partial,42,233100,2024-06-11,217123.4
1746,Customer_1746,customer1746@mail.com,storing,Maize,2023-02-18,2023-03-22,98,4900,32,24,2508.8,no,40,196000,2023-03-22,193491.2
98,Customer_98,customer98@mail.com,stored,Maize,2024-01-15,2024-01-30,80,2000,15,48,1920.0,no,26,0,2024-01-30,-1920.0
1335,Customer_1335,customer1335@mail.com,sold,Barley,2023-04-25,2023-05-14,96,2400,19,53,3222.4,no,47,112800,2023-05-14,109577.6
325,Customer_325,customer325@mail.com,storing,Rice,2023-06-24,2023-08-03,175,8750,40,48,11200.0,no,35,0,2023-08-03,-11200.0
504,Customer_504,customer504@mail.com,stored,Barley,2023-06-22,2023-10-24,194,9700,124,43,34480.27,partial,55,0,2023-10-24,-34480.27
93,Customer_93,customer93@mail.com,storing,Rice,2023-12-29,2024-01-21,50,2500,23,59,2261.67,no,35,0,2024-01-21,-2261.67
1364,Customer_1364,customer1364@mail.com,sold,Millet,2023-11-18,2024-01-03,92,2300,46,50,7053.33,yes,34,78200,2024-01-03,71146.67
152,Customer_152,customer152@mail.com,storing,Maize,2024-05-15,2024-10-28,134,6700,166,51,37814.8,no,36,0,2024-10-28,-37814.8
663,Customer_663,customer663@mail.com,stored,Rice,2024-01-09,2024-05-14,195,4875,126,38,31122.0,partial,55,268125,2024-05-14,237003.0
196,Customer_196,customer196@mail.com,sold,Millet,2023-03-15,2023-07-12,122,6100,119,52,25164.53,no,27,0,2023-07-12,-25164.53
1282,Customer_1282,customer1282@mail.com,storing,Sorghum,2024-03-12,2024-07-04,101,2525,114,30,11514.0,yes,42,0,2024-07-04,-11514.0
1968,Customer_1968,customer1968@mail.com,storing,Barley,2024-03-04,2024-05-10,10,250,67,35,781.67,no,45,0,2024-05-10,-781.67
1155,Customer_1155,customer1155@mail.com,sold,Barley,2023-08-31,2024-02-05,99,2475,158,29,15120.6,partial,48,118800,2024-02-05,103679.4
1766,Customer_1766,customer1766@mail.com,stored,Wheat,2023-10-07,2023-11-18,81,2025,42,25,2835.0,no,26,0,2023-11-18,-2835.0
1836,Customer_1836,customer1836@mail.com,stored,Rice,2023-08-16,2024-02-05,192,9600,173,42,46502.4,no,25,240000,2024-02-05,193497.6
1839,Customer_1839,customer1839@mail.com,storing,Maize,2023-12-13,2024-01-23,30,1500,41,40,1640.0,no,53,0,2024-01-23,-1640.0
1790,Customer_1790,customer1790@mail.com,stored,Millet,2023-05-31,2023-07-29,165,8250,59,48,15576.0,no,30,247500,2023-07-29,231924.0
320,Customer_320,customer320@mail.com,stored,Barley,2023-11-22,2024-03-11,63,1575,110,21,4851.0,partial,38,59850,2024-03-11,54999.0
397,Customer_397,customer397@mail.com,sold,Sorghum,2023-09-21,2023-12-09,180,4500,79,37,17538.0,no,26,117000,2023-12-09,99462.0
1584,Customer_1584,customer1584@mail.com,sold,Rice,2023-08-01,2024-01-25,110,2750,177,41,26609.0,yes,43,118250,2024-01-25,91641.0
893,Customer_893,customer893@mail.com,storing,Wheat,2024-07-14,2024-09-09,16,800,57,28,851.2,yes,48,0,2024-09-09,-851.2
1118,Customer_1118,customer1118@mail.com,sold,Millet,2023-08-23,2023-12-10,79,3950,109,44,12629.47,yes,40,0,2023-12-10,-12629.47
1581,Customer_1581,customer1581@mail.com,storing,Wheat,2023-11-26,2024-05-03,106,2650,159,57,32022.6,yes,29,0,2024-05-03,-32022.6
946,Customer_946,customer946@mail.com,storing,Sorghum,2024-05-15,2024-06-13,34,1700,29,25,821.67,partial,41,0,2024-06-13,-821.67
970,Customer_970,customer970@mail.com,sold,Sorghum,2024-07-24,2024-09-25,190,4750,63,41,16359.0,yes,37,0,2024-09-25,-16359.0
818,Customer_818,customer818@mail.com,stored,Wheat,2024-01-25,2024-07-21,37,925,178,21,4610.2,partial,44,0,2024-07-21,-4610.2
708,Customer_708,customer708@mail.com,sold,Sorghum,2023-10-11,2023-11-04,188,4700,24,56,8422.4,partial,49,230300,2023-11-04,221877.6
1408,Customer_1408,customer1408@mail.com,storing,Rice,2023-07-19,2023-11-18,89,4450,122,23,8324.47,no,45,0,2023-11-18,-8324.47
1571,Customer_1571,customer1571@mail.com,sold,Sorghum,2024-03-26,2024-06-07,83,4150,73,46,9290.47,no,52,215800,2024-06-07,206509.53
684,Customer_684,customer684@mail.com,sold,Barley,2024-03-11,2024-06-19,122,6100,100,37,15046.67,partial,42,256200,2024-06-19,241153.33
1536,Customer_1536,customer1536@mail.com,sold,Sorghum,2024-03-29,2024-04-23,49,1225,25,33,1347.5,yes,36,0,2024-04-23,-1347.5
1811,Customer_1811,customer1811@mail.com,sold,Wheat,2023-12-29,2024-04-25,127,6350,118,36,17983.2,no,44,279400,2024-04-25,261416.8
210,Customer_210,customer210@mail.com,sold,Millet,2023-10-15,2023-12-03,138,3450,49,39,8790.6,partial,47,0,2023-12-03,-8790.6
128,Customer_128,customer128@mail.com,stored,Wheat,2024-01-09,2024-06-30,148,3700,173,24,20483.2,no,39,0,2024-06-30,-20483.2
1153,Customer_1153,customer1153@mail.com,storing,Millet,2024-05-05,2024-07-11,174,4350,67,45,17487.0,partial,28,0,2024-07-11,-17487.0
1690,Customer_1690,customer1690@mail.com,storing,Rice,2023-04-16,2023-06-26,109,5450,71,44,11350.53,yes,50,272500,2023-06-26,261149.47
740,Customer_740,customer740@mail.com,sold,Wheat,2024-06-08,2024-11-05,168,8400,150,34,28560.0,no,39,327600,2024-11-05,299040.0
104,Customer_104,customer104@mail.com,sold,Maize,2024-01-18,2024-06-25,100,2500,159,54,28620.0,no,46,115000,2024-06-25,86380.0
1448,Customer_1448,customer1448@mail.com,stored,Rice,2023-05-11,2023-07-15,171,8550,65,28,10374.0,yes,50,0,2023-07-15,-10374.0
1079,Customer_1079,customer1079@mail.com,sold,Wheat,2023-03-05,2023-07-26,200,5000,143,49,46713.33,yes,40,200000,2023-07-26,153286.67
491,Customer_491,customer491@mail.com,storing,Rice,2024-07-22,2025-01-06,14,700,168,23,1803.2,partial,39,27300,2025-01-06,25496.8
1731,Customer_1731,customer1731@mail.com,storing,Wheat,2023-10-07,2024-02-25,84,2100,141,38,15002.4,no,38,0,2024-02-25,-15002.4
237,Customer_237,customer237@mail.com,stored,Millet,2023-06-15,2023-11-27,32,800,165,59,10384.0,partial,45,0,2023-11-27,-10384.0
931,Customer_931,customer931@mail.com,stored,Sorghum,2024-03-27,2024-04-08,110,5500,12,44,1936.0,no,36,198000,2024-04-08,196064.0
1821,Customer_1821,customer1821@mail.com,sold,Rice,2023-03-24,2023-05-07,18,900,44,30,792.0,partial,38,34200,2023-05-07,33408.0
1958,Customer_1958,customer1958@mail.com,storing,Maize,2023-04-30,2023-10-22,34,850,175,45,8925.0,yes,50,42500,2023-10-22,33575.0
721,Customer_721,customer721@mail.com,storing,Rice,2023-04-19,2023-06-17,57,2850,59,25,2802.5,no,49,139650,2023-06-17,136847.5
1275,Customer_1275,customer1275@mail.com,stored,Barley,2023-05-24,2023-09-18,116,5800,117,46,20810.4,partial,30,174000,2023-09-18,153189.6
1471,Customer_1471,customer1471@mail.com,sold,Wheat,2024-02-25,2024-05-23,92,2300,88,30,8096.0,no,46,105800,2024-05-23,97704.0
1272,Customer_1272,customer1272@mail.com,storing,Sorghum,2023-01-14,2023-01-26,57,1425,12,55,1254.0,no,29,0,2023-01-26,-1254.0
788,Customer_788,customer788@mail.com,stored,Sorghum,2023-06-15,2023-07-14,48,1200,29,57,2644.8,no,46,55200,2023-07-14,52555.2
42,Customer_42,customer42@mail.com,stored,Millet,2023-10-31,2024-01-17,29,725,78,33,2488.2,no,30,21750,2024-01-17,19261.8
1216,Customer_1216,customer1216@mail.com,stored,Millet,2024-08-20,2024-12-11,20,500,113,22,1657.33,yes,33,0,2024-12-11,-1657.33
1257,Customer_1257,customer1257@mail.com,sold,Millet,2024-05-23,2024-11-11,166,8300,172,37,35214.13,no,25,0,2024-11-11,-35214.13
1032,Customer_1032,customer1032@mail.com,sold,Sorghum,2024-03-16,2024-06-10,87,2175,86,32,7980.8,no,31,67425,2024-06-10,59444.2
1058,Customer_1058,customer1058@mail.com,sold,Maize,2023-09-03,2023-11-14,10,250,72,29,696.0,no,55,13750,2023-11-14,13054.0
1375,Customer_1375,customer1375@mail.com,sold,Millet,2023-11-16,2023-11-27,161,4025,11,39,2302.3,yes,49,197225,2023-11-27,194922.7
1657,Customer_1657,customer1657@mail.com,storing,Millet,2023-10-01,2023-12-23,125,6250,83,37,12795.83,yes,35,0,2023-12-23,-12795.83
99,Customer_99,customer99@mail.com,sold,Wheat,2023-02-14,2023-05-24,114,5700,99,49,18433.8,no,25,0,2023-05-24,-18433.8
204,Customer_204,customer204@mail.com,sold,Maize,2023-01-17,2023-02-23,161,8050,37,25,4964.17,no,52,418600,2023-02-23,413635.83
1933,Customer_1933,customer1933@mail.com,sold,Barley,2024-01-14,2024-06-03,70,3500,141,40,13160.0,no,25,0,2024-06-03,-13160.0
631,Customer_631,customer631@mail.com,storing,Maize,2024-02-13,2024-07-22,57,2850,160,58,17632.0,partial,51,0,2024-07-22,-17632.0
757,Customer_757,customer757@mail.com,stored,Rice,2023-10-18,2023-11-26,115,2875,39,39,5830.5,yes,36,0,2023-11-26,-5830.5
1583,Customer_1583,customer1583@mail.com,storing,Wheat,2024-03-02,2024-08-16,149,7450,167,25,20735.83,partial,41,305450,2024-08-16,284714.17
1686,Customer_1686,customer1686@mail.com,stored,Maize,2023-01-10,2023-03-02,164,4100,51,50,13940.0,yes,36,0,2023-03-02,-13940.0
